timestamp,src_ip,dst_ip,protocol,packet_size,duration,flag,bytes_sent,bytes_received
2024-02-21 05:28:52,192.168.2.40,10.0.0.37,TCP,419,4.958,PSH,20646,49269
2024-02-05 04:38:27,192.168.5.144,10.0.0.15,ICMP,187,24.858,ACK,190824,83935
2024-02-20 03:57:33,45.35.214.57,10.0.0.36,UDP,33274,0.347,FIN,705734,32437
2024-01-30 02:55:50,192.168.1.151,10.0.0.24,TCP,282,11.683,ACK,140317,62535
2024-02-16 12:27:30,192.168.1.172,10.0.0.31,ICMP,983,25.57,FIN,138933,4994
2024-02-07 10:21:17,192.168.4.193,10.0.0.28,ICMP,494,4.927,RST,117139,53651
2024-01-12 13:46:03,192.168.1.179,10.0.0.6,ICMP,420,3.156,ACK,160933,61051
2024-02-09 12:26:26,192.168.1.139,10.0.0.28,TCP,185,20.359,PSH,179040,16221
2024-01-14 07:49:42,192.168.5.167,10.0.0.27,TCP,493,21.675,SYN,5311,72775
2024-02-18 13:18:02,192.168.0.29,10.0.0.3,TCP,1282,4.019,FIN,158888,44187
2024-01-17 00:53:07,192.168.2.208,10.0.0.38,TCP,936,11.598,RST,2457,36023
2024-01-04 12:56:38,192.168.1.183,10.0.0.30,ICMP,1370,20.7,RST,67012,63679
2024-01-09 00:26:32,192.168.5.130,10.0.0.4,ICMP,614,13.916,RST,21225,11803
2024-01-17 11:53:08,192.168.5.81,10.0.0.12,TCP,1438,0.938,RST,133542,24199
2024-02-21 01:45:24,192.168.2.155,10.0.0.35,UDP,911,9.593,PSH,36168,82720
2024-01-03 01:15:29,192.168.0.92,10.0.0.42,ICMP,1388,24.086,ACK,73713,60960
2024-02-17 18:24:07,45.45.125.58,10.0.0.5,UDP,10933,0.424,RST,2927092,40257
2024-02-03 10:05:28,192.168.1.172,10.0.0.36,UDP,1141,22.504,RST,49456,41647
2024-02-26 17:33:38,192.168.3.41,10.0.0.45,ICMP,323,28.34,RST,69613,57771
2024-02-22 02:26:37,192.168.5.81,10.0.0.6,ICMP,1322,3.737,SYN,166063,39950
2024-01-07 18:25:22,192.168.5.167,10.0.0.11,ICMP,945,11.534,RST,88721,50097
2024-01-14 00:05:18,192.168.0.251,10.0.0.37,UDP,1120,16.906,SYN,192488,56069
2024-02-23 12:41:29,192.168.0.187,10.0.0.6,TCP,1223,27.571,RST,169775,2893
2024-02-18 01:29:06,192.168.0.29,10.0.0.38,ICMP,1298,28.925,FIN,70500,85710
2024-01-29 02:41:32,192.168.5.77,10.0.0.29,TCP,464,3.286,ACK,180661,2328
2024-01-07 00:29:47,192.168.5.167,10.0.0.43,TCP,112,6.939,RST,24558,21910
2024-02-02 09:47:23,192.168.4.116,10.0.0.6,TCP,1291,29.241,FIN,167440,18371
2024-01-07 14:51:13,192.168.1.139,10.0.0.10,ICMP,1400,16.878,SYN,88515,94762
2024-01-19 01:52:59,192.168.3.102,10.0.0.49,ICMP,512,6.406,ACK,141002,62847
2024-01-05 09:59:16,192.168.2.57,10.0.0.32,UDP,283,3.785,FIN,127791,51238
2024-01-26 16:28:58,192.168.0.29,10.0.0.24,UDP,702,28.714,RST,167367,46519
2024-01-13 09:06:30,192.168.2.208,10.0.0.34,TCP,722,9.482,SYN,168909,59194
2024-02-02 00:47:22,45.21.111.60,10.0.0.2,UDP,37210,0.054,PSH,4974784,56560
2024-01-01 03:05:35,192.168.0.156,10.0.0.2,TCP,1481,21.19,RST,87451,26992
2024-01-26 02:52:23,192.168.2.6,10.0.0.4,ICMP,1395,19.782,RST,123252,3243
2024-02-20 16:58:59,192.168.0.221,10.0.0.17,UDP,1085,29.155,RST,37591,6615
2024-02-27 19:27:28,192.168.4.116,10.0.0.28,TCP,897,2.234,SYN,17242,30294
2024-01-07 11:51:27,192.168.0.251,10.0.0.49,TCP,1013,9.31,FIN,109160,92733
2024-02-08 10:03:42,192.168.1.17,10.0.0.25,ICMP,686,23.739,ACK,71991,65224
2024-01-17 14:01:39,45.64.16.8,10.0.0.4,UDP,55000,0.021,RST,2382649,13198
2024-01-14 03:50:47,192.168.5.225,10.0.0.34,UDP,765,24.05,FIN,131904,50482
2024-01-27 11:50:41,192.168.4.142,10.0.0.39,UDP,328,21.319,PSH,136991,82469
2024-01-11 10:52:23,192.168.5.150,10.0.0.18,TCP,677,1.308,SYN,16066,6953
2024-02-21 02:17:13,192.168.5.30,10.0.0.34,ICMP,1122,12.987,ACK,106851,11579
2024-01-16 00:20:54,192.168.2.207,10.0.0.2,UDP,754,23.113,RST,57699,62510
2024-01-14 03:25:23,192.168.0.175,10.0.0.23,UDP,485,26.526,RST,2005,76498
2024-01-14 15:29:35,192.168.2.197,10.0.0.8,UDP,1246,13.313,FIN,130989,38133
2024-01-26 09:46:57,192.168.1.179,10.0.0.14,TCP,691,19.614,FIN,128067,15506
2024-02-17 22:33:57,192.168.3.151,10.0.0.24,TCP,358,14.256,FIN,161751,51622
2024-02-06 01:07:19,192.168.0.40,10.0.0.41,ICMP,1116,8.485,PSH,115877,17052
2024-01-31 23:42:24,45.35.214.57,10.0.0.13,ICMP,33511,0.209,RST,3916300,13637
2024-02-27 01:19:23,192.168.1.183,10.0.0.34,ICMP,586,29.325,ACK,164515,51145
2024-02-15 01:31:22,192.168.1.238,10.0.0.3,ICMP,1152,1.375,PSH,187236,38452
2024-01-19 14:36:25,192.168.3.98,10.0.0.3,ICMP,838,19.138,ACK,129283,34375
2024-01-18 18:48:14,192.168.1.179,10.0.0.27,TCP,1208,4.037,RST,21963,5423
2024-02-25 16:49:18,192.168.1.139,10.0.0.36,UDP,454,18.151,SYN,188626,94379
2024-01-03 01:46:29,192.168.1.139,10.0.0.42,ICMP,1380,18.419,SYN,87514,9953
2024-01-22 14:52:14,192.168.0.207,10.0.0.43,ICMP,734,3.278,ACK,7065,52763
2024-01-26 11:21:04,192.168.5.125,10.0.0.21,UDP,423,21.601,RST,10636,80018
2024-02-12 07:03:37,192.168.1.130,10.0.0.31,UDP,1058,8.893,ACK,113602,76982
2024-01-17 02:29:58,192.168.1.168,10.0.0.5,ICMP,1109,7.575,PSH,154079,65111
2024-01-18 02:41:37,45.79.44.152,10.0.0.20,TCP,60044,0.467,FIN,606462,72102
2024-01-25 17:13:03,192.168.0.76,10.0.0.44,ICMP,707,4.439,FIN,41987,6326
2024-01-06 12:53:10,192.168.0.219,10.0.0.27,ICMP,827,28.718,ACK,187051,44540
2024-02-24 13:29:53,45.35.214.57,10.0.0.10,TCP,50283,0.176,SYN,4998557,79426
2024-02-24 03:52:00,192.168.1.172,10.0.0.19,ICMP,437,3.552,ACK,40923,46763
2024-02-13 13:04:53,192.168.0.219,10.0.0.41,ICMP,265,28.391,PSH,80293,97028
2024-01-17 04:15:47,192.168.5.59,10.0.0.35,ICMP,207,14.898,RST,45303,67351
2024-01-17 17:01:30,192.168.0.251,10.0.0.37,TCP,626,6.737,PSH,92405,46595
2024-01-30 16:07:52,192.168.1.168,10.0.0.5,TCP,1071,3.158,FIN,26403,58352
2024-01-09 03:25:16,192.168.1.68,10.0.0.45,UDP,1480,8.563,PSH,64967,55163
2024-01-10 12:55:38,192.168.0.62,10.0.0.19,ICMP,827,10.269,ACK,48686,75746
2024-02-16 02:45:07,45.79.44.152,10.0.0.8,ICMP,37213,0.219,ACK,1880528,74920
2024-01-29 14:19:28,192.168.2.225,10.0.0.49,ICMP,1028,19.036,PSH,163690,7206
2024-01-09 06:20:35,192.168.4.120,10.0.0.34,UDP,400,24.497,FIN,89530,98060
2024-01-14 14:04:38,192.168.5.177,10.0.0.27,TCP,775,20.111,RST,157795,3608
2024-01-31 01:37:10,192.168.4.109,10.0.0.11,UDP,1189,13.977,FIN,141955,75275
2024-02-20 02:33:06,192.168.4.109,10.0.0.3,ICMP,525,16.92,FIN,159539,72414
2024-02-29 21:44:38,192.168.0.64,10.0.0.10,TCP,247,24.279,SYN,81874,1834
2024-01-24 03:10:51,192.168.5.84,10.0.0.19,TCP,1349,10.957,RST,155588,10257
2024-02-22 03:26:02,45.74.13.144,10.0.0.33,UDP,59426,0.25,ACK,4503331,85094
2024-01-24 11:59:22,45.64.16.8,10.0.0.13,TCP,35185,0.316,PSH,1743259,69983
2024-02-09 15:48:27,192.168.3.151,10.0.0.6,TCP,532,,FIN,116963,66708
2024-02-29 04:27:40,192.168.2.62,10.0.0.19,ICMP,208,9.292,RST,101955,6581
2024-01-19 11:44:54,192.168.1.131,10.0.0.40,UDP,1040,22.33,PSH,68130,5748
2024-02-24 12:10:46,192.168.5.167,10.0.0.25,ICMP,833,0.658,RST,193524,11335
2024-01-18 10:37:51,45.45.125.58,10.0.0.48,TCP,55050,0.398,ACK,3984893,99897
2024-02-14 09:48:20,192.168.2.225,10.0.0.15,TCP,528,3.418,ACK,186515,40624
2024-01-06 06:33:35,192.168.4.116,10.0.0.29,TCP,1014,18.283,PSH,121624,36899
2024-01-23 00:20:17,192.168.0.62,10.0.0.31,ICMP,897,28.312,FIN,13602,22404
2024-02-07 12:49:27,192.168.4.76,10.0.0.38,TCP,1291,1.015,ACK,182318,76057
2024-02-16 00:33:04,192.168.3.1,10.0.0.14,UDP,142,28.297,PSH,20340,74268
2024-01-12 11:56:41,192.168.2.27,10.0.0.18,ICMP,74,,PSH,82821,80198
2024-01-18 00:32:46,192.168.2.117,10.0.0.2,ICMP,351,10.623,PSH,45635,60788
2024-02-09 03:25:11,192.168.2.113,10.0.0.24,UDP,613,8.026,RST,144617,11244
2024-01-15 02:17:39,192.168.0.250,10.0.0.41,UDP,1472,,ACK,118914,93919
2024-01-03 18:55:05,192.168.4.243,10.0.0.1,TCP,879,,PSH,136556,99206
2024-02-19 02:16:05,192.168.1.151,10.0.0.5,ICMP,565,12.522,SYN,113282,25640
2024-01-21 02:09:39,192.168.1.234,10.0.0.8,TCP,1471,8.223,PSH,97578,35711
2024-01-01 04:02:08,192.168.4.196,10.0.0.43,ICMP,1252,11.252,ACK,119658,31259
2024-01-11 03:46:35,192.168.4.43,10.0.0.10,TCP,1468,27.571,ACK,143079,64461
2024-01-30 20:20:14,192.168.5.59,10.0.0.21,TCP,503,18.104,ACK,68514,29054
2024-02-29 15:33:43,192.168.1.151,10.0.0.19,TCP,350,15.23,ACK,147995,11699
2024-02-14 13:18:04,192.168.2.225,10.0.0.37,TCP,475,14.098,FIN,143288,48720
2024-01-11 03:03:41,192.168.2.155,10.0.0.28,TCP,925,5.448,PSH,12236,39717
2024-01-20 10:41:50,192.168.5.118,10.0.0.16,ICMP,83,17.717,ACK,186742,12745
2024-02-08 09:02:58,192.168.0.76,10.0.0.1,TCP,549,25.175,RST,25624,32617
2024-01-07 04:47:10,192.168.5.227,10.0.0.16,TCP,51,24.916,PSH,93904,4097
2024-01-05 00:48:39,45.74.13.144,10.0.0.3,UDP,13572,0.243,FIN,1885040,25299
2024-01-31 15:36:18,192.168.2.254,10.0.0.24,ICMP,381,5.626,RST,16762,6289
2024-01-28 01:33:27,192.168.2.57,10.0.0.42,ICMP,290,15.416,RST,18164,5930
2024-01-29 10:52:35,192.168.0.76,10.0.0.38,ICMP,906,1.391,FIN,52459,77455
2024-02-24 16:52:17,192.168.2.42,10.0.0.5,TCP,373,18.869,SYN,114630,93845
2024-01-29 02:05:54,192.168.0.221,10.0.0.48,ICMP,1403,25.446,FIN,93851,59350
2024-01-13 17:45:28,192.168.4.76,10.0.0.39,UDP,1263,24.831,RST,129334,17366
2024-01-02 10:01:14,192.168.1.168,10.0.0.42,TCP,471,2.321,SYN,190319,43199
2024-01-19 10:03:52,45.45.125.58,10.0.0.46,TCP,55969,0.331,PSH,610500,27978
2024-01-14 13:11:12,192.168.4.116,10.0.0.12,TCP,1423,29.517,PSH,17131,57917
2024-02-26 17:12:58,192.168.2.103,10.0.0.48,ICMP,511,2.534,RST,138130,47974
2024-02-15 13:06:36,192.168.0.22,10.0.0.36,UDP,637,5.834,PSH,34749,86990
2024-01-25 09:18:23,192.168.1.131,10.0.0.12,TCP,669,12.993,RST,114815,14198
2024-01-19 18:36:52,192.168.5.159,10.0.0.3,TCP,1378,29.593,PSH,121212,81072
2024-01-23 04:35:12,192.168.1.42,10.0.0.33,TCP,807,23.2,FIN,53436,8389
2024-02-06 04:30:00,192.168.5.150,10.0.0.42,ICMP,298,0.857,ACK,17784,57453
2024-01-26 16:55:36,192.168.5.167,10.0.0.33,UDP,1062,28.933,ACK,152724,22401
2024-02-29 11:57:50,192.168.5.118,10.0.0.8,TCP,1143,10.579,PSH,177585,11130
2024-01-15 01:36:25,192.168.2.155,10.0.0.10,UDP,185,7.687,SYN,37439,33088
2024-02-08 09:48:26,45.91.57.7,10.0.0.25,UDP,44102,0.103,PSH,4099056,52461
2024-02-04 00:08:11,192.168.2.57,10.0.0.17,UDP,835,16.161,RST,137769,55177
2024-02-06 00:02:32,192.168.5.84,10.0.0.5,TCP,732,16.698,FIN,30627,79511
2024-01-24 04:16:00,192.168.3.230,10.0.0.46,TCP,599,26.223,ACK,27530,9343
2024-01-16 10:43:52,192.168.4.116,10.0.0.13,ICMP,1451,17.685,ACK,146759,54913
2024-02-27 03:02:14,192.168.1.181,10.0.0.18,UDP,797,20.884,PSH,85094,95323
2024-01-01 04:20:20,192.168.0.59,10.0.0.50,ICMP,961,3.01,ACK,176591,58373
2024-01-27 00:12:21,192.168.2.17,10.0.0.9,ICMP,498,19.242,FIN,68117,73329
2024-02-21 17:43:36,45.21.111.60,10.0.0.2,ICMP,60185,0.204,RST,2498876,41449
2024-01-20 04:23:15,192.168.2.27,10.0.0.24,UDP,772,3.249,FIN,7408,86244
2024-01-26 01:38:04,192.168.5.125,10.0.0.23,ICMP,72,20.818,RST,155169,79655
2024-01-20 18:21:51,192.168.5.150,10.0.0.30,TCP,901,6.631,RST,158655,28549
2024-01-21 01:23:49,192.168.1.139,10.0.0.15,UDP,1068,6.15,FIN,65227,72763
2024-02-18 16:36:13,192.168.1.42,10.0.0.21,ICMP,125,0.321,FIN,142090,33888
2024-02-08 16:48:38,192.168.3.21,10.0.0.28,UDP,178,6.439,RST,52848,92805
2024-02-08 13:16:23,192.168.0.98,10.0.0.5,ICMP,843,8.266,PSH,80595,13006
2024-02-15 15:18:56,192.168.1.172,10.0.0.38,TCP,471,14.322,SYN,198381,19105
2024-01-03 03:42:56,192.168.5.166,10.0.0.35,TCP,850,29.349,RST,29312,18450
2024-01-23 11:35:16,192.168.1.139,10.0.0.43,TCP,825,29.018,SYN,49005,81168
2024-01-14 03:48:32,192.168.3.151,10.0.0.36,UDP,260,13.767,SYN,106503,2774
2024-02-20 18:01:15,192.168.3.230,10.0.0.32,UDP,1354,14.858,PSH,33358,81540
2024-01-31 12:19:09,192.168.4.116,10.0.0.14,TCP,578,19.593,SYN,121108,305
2024-01-08 02:43:36,192.168.0.251,10.0.0.23,TCP,468,1.865,RST,172378,11347
2024-02-19 06:59:33,192.168.3.98,10.0.0.29,ICMP,1351,28.644,RST,194929,65161
2024-02-03 09:49:42,192.168.4.57,10.0.0.48,UDP,541,2.221,PSH,60343,83361
2024-01-15 11:22:24,192.168.4.116,10.0.0.39,TCP,1243,20.001,PSH,136690,38129
2024-01-24 01:37:10,192.168.4.221,10.0.0.25,ICMP,563,0.568,ACK,12257,43626
2024-01-12 01:43:58,192.168.4.65,10.0.0.26,UDP,1463,27.379,ACK,83412,62408
2024-02-20 03:48:23,192.168.0.154,10.0.0.31,TCP,1430,20.0,RST,21854,57448
2024-01-06 04:22:34,192.168.4.57,10.0.0.49,TCP,109,19.168,SYN,83736,3889
2024-02-27 01:27:33,192.168.1.42,10.0.0.36,ICMP,66,8.189,SYN,182193,58540
2024-01-23 02:45:03,192.168.4.17,10.0.0.4,UDP,899,5.727,RST,72073,78819
2024-01-04 17:24:35,45.27.52.174,10.0.0.31,UDP,20062,0.104,PSH,959051,66630
2024-02-21 15:22:04,192.168.2.113,10.0.0.19,TCP,1048,10.086,SYN,119283,63685
2024-02-06 12:57:48,192.168.0.92,10.0.0.31,TCP,1200,20.69,SYN,170737,33115
2024-01-13 04:27:13,192.168.2.91,10.0.0.35,UDP,521,26.225,PSH,158584,17641
2024-02-03 11:21:14,192.168.5.227,10.0.0.14,UDP,1285,18.276,PSH,157029,70774
2024-02-12 15:27:08,192.168.4.65,10.0.0.46,TCP,1491,16.93,ACK,154603,26012
2024-02-17 01:03:18,192.168.2.207,10.0.0.14,ICMP,379,11.445,PSH,127213,2066
2024-01-25 09:46:50,192.168.5.30,10.0.0.29,TCP,118,0.869,PSH,192577,98595
2024-01-15 03:05:47,45.45.125.58,10.0.0.19,TCP,41180,0.208,RST,2020706,41329
2024-01-26 04:05:30,192.168.2.62,10.0.0.11,UDP,1175,1.976,ACK,102508,56635
2024-02-29 21:44:38,192.168.0.64,10.0.0.10,TCP,247,24.279,SYN,81874,1834
2024-02-27 03:37:17,192.168.2.117,10.0.0.3,TCP,1451,4.724,ACK,87622,44439
2024-02-15 00:51:06,192.168.1.172,10.0.0.7,UDP,301,29.47,PSH,188291,47064
2024-01-26 10:31:25,192.168.4.43,10.0.0.17,UDP,1254,1.413,RST,171951,54299
2024-01-04 00:52:44,192.168.0.92,10.0.0.24,TCP,1446,,ACK,27349,7674
2024-01-19 18:45:31,192.168.0.62,10.0.0.35,UDP,1116,8.712,RST,32384,19776
2024-01-27 02:17:45,192.168.4.225,10.0.0.29,ICMP,1007,11.256,FIN,126392,63018
2024-02-11 17:00:55,192.168.0.98,10.0.0.21,TCP,1055,19.332,FIN,117534,13671
2024-02-06 01:25:25,192.168.5.88,10.0.0.25,UDP,387,24.705,RST,119918,52084
2024-01-07 04:06:05,192.168.4.103,10.0.0.43,ICMP,866,0.831,FIN,69495,93324
2024-02-27 01:27:05,192.168.4.116,10.0.0.50,ICMP,907,8.844,ACK,72334,76773
2024-01-20 00:27:07,192.168.5.77,10.0.0.35,TCP,91,6.04,ACK,179745,1919
2024-01-01 23:20:41,192.168.0.62,10.0.0.36,UDP,1092,22.026,RST,199615,72071
2024-01-09 15:43:21,192.168.2.225,10.0.0.5,TCP,1317,4.414,RST,191231,68917
2024-02-03 03:49:06,192.168.4.193,10.0.0.22,UDP,527,19.741,ACK,108823,92821
2024-02-05 13:07:08,192.168.4.57,10.0.0.18,UDP,40,18.058,FIN,58978,48423
2024-02-24 03:40:08,192.168.0.156,10.0.0.3,ICMP,1376,,RST,86712,73413
2024-02-15 02:03:36,192.168.5.177,10.0.0.9,UDP,138,13.847,ACK,94134,6329
2024-01-21 07:03:01,192.168.5.225,10.0.0.7,UDP,1304,28.614,PSH,38639,56773
2024-02-05 00:36:48,192.168.4.225,10.0.0.12,TCP,540,15.228,RST,94201,10789
2024-02-04 04:46:28,192.168.5.30,10.0.0.1,ICMP,1234,26.977,PSH,35742,43984
2024-01-29 10:30:50,192.168.4.194,10.0.0.23,ICMP,817,15.988,PSH,95225,79299
2024-01-27 09:57:54,192.168.5.150,10.0.0.46,ICMP,333,13.75,RST,162944,74495
2024-01-23 18:34:34,192.168.0.92,10.0.0.6,TCP,495,28.795,FIN,102109,70396
2024-01-07 10:14:44,45.35.214.57,10.0.0.47,TCP,50342,0.043,ACK,2586970,79179
2024-01-23 13:00:34,192.168.5.214,10.0.0.22,UDP,578,9.402,ACK,21992,59827
2024-02-11 02:19:58,192.168.5.41,10.0.0.19,TCP,1335,,PSH,178594,82568
2024-02-24 15:14:34,192.168.3.88,10.0.0.5,UDP,154,22.554,FIN,33453,69012
2024-02-02 03:43:57,192.168.1.181,10.0.0.48,ICMP,1213,26.916,SYN,172193,31977
2024-01-13 14:24:51,192.168.4.68,10.0.0.48,ICMP,1082,17.475,SYN,71484,46628
2024-01-05 12:52:29,192.168.2.253,10.0.0.32,TCP,1220,6.047,SYN,54584,60859
2024-02-20 13:53:07,192.168.2.148,10.0.0.18,UDP,447,11.454,FIN,19431,3855
2024-01-25 10:17:05,192.168.4.236,10.0.0.47,ICMP,517,8.812,ACK,15902,42296
2024-01-21 01:48:32,192.168.1.96,10.0.0.40,TCP,580,14.769,PSH,130021,99196
2024-01-04 10:45:39,192.168.2.180,10.0.0.28,UDP,270,27.774,ACK,89979,23203
2024-01-25 12:00:00,192.168.2.180,10.0.0.25,UDP,359,1.336,PSH,115910,70961
2024-02-25 04:14:47,192.168.4.225,10.0.0.42,TCP,1084,25.389,FIN,184221,7121
2024-02-04 04:15:13,192.168.5.144,10.0.0.47,ICMP,374,20.967,SYN,199150,28904
2024-01-28 12:30:24,192.168.3.21,10.0.0.21,TCP,1479,12.987,SYN,57816,97286
2024-01-14 02:56:25,45.74.13.144,10.0.0.1,TCP,42527,0.026,PSH,2025807,43867
2024-01-09 00:59:41,192.168.3.138,10.0.0.46,UDP,105,26.394,FIN,12458,6264
2024-02-25 00:39:14,192.168.5.167,10.0.0.20,TCP,1141,16.815,ACK,44956,83862
2024-01-28 10:34:44,192.168.0.64,10.0.0.8,TCP,1356,14.385,SYN,64248,50302
2024-01-05 00:25:45,192.168.5.150,10.0.0.21,ICMP,1082,5.64,ACK,85950,30884
2024-01-15 22:19:17,192.168.2.42,10.0.0.32,UDP,1039,17.51,ACK,134760,66619
2024-01-16 07:11:48,192.168.2.62,10.0.0.50,UDP,1171,10.082,ACK,111093,2701
2024-01-19 18:31:27,45.27.52.174,10.0.0.50,ICMP,31158,0.344,ACK,3192232,34916
2024-02-04 14:00:53,192.168.4.65,10.0.0.26,TCP,347,15.361,PSH,167886,5827
2024-02-13 07:32:21,192.168.5.150,10.0.0.1,ICMP,1432,15.873,SYN,168753,12136
2024-01-07 11:39:46,192.168.5.166,10.0.0.20,UDP,1190,10.445,PSH,164638,83498
2024-02-26 04:58:54,192.168.1.139,10.0.0.2,UDP,626,0.232,PSH,90475,63125
2024-01-30 02:10:11,192.168.0.62,10.0.0.6,TCP,1387,4.833,SYN,75625,38687
2024-01-30 15:52:30,192.168.4.65,10.0.0.27,TCP,278,25.903,RST,174849,75686
2024-02-27 15:53:41,192.168.1.238,10.0.0.6,UDP,345,11.978,RST,86156,66118
2024-02-21 03:07:31,192.168.5.225,10.0.0.8,UDP,891,8.94,SYN,132568,48715
2024-01-05 00:07:59,192.168.0.207,10.0.0.48,UDP,243,28.618,RST,30846,31459
2024-02-08 09:12:47,192.168.4.43,10.0.0.13,ICMP,245,8.943,PSH,65786,99419
2024-01-31 14:11:57,192.168.1.246,10.0.0.49,ICMP,648,17.792,SYN,14630,86670
2024-02-27 15:42:07,192.168.3.102,10.0.0.1,UDP,284,10.798,RST,169802,62809
2024-02-09 09:18:29,192.168.4.17,10.0.0.28,TCP,340,18.321,ACK,170144,21642
2024-02-03 00:57:47,45.74.13.144,10.0.0.20,ICMP,12094,0.425,PSH,4568511,27178
2024-02-12 15:33:41,45.21.111.60,10.0.0.27,TCP,50989,0.042,PSH,2345345,52595
2024-01-17 10:14:54,192.168.4.142,10.0.0.10,ICMP,1224,5.298,FIN,150594,86283
2024-02-04 09:33:56,192.168.2.155,10.0.0.41,UDP,313,18.211,FIN,73303,57178
2024-02-01 19:42:27,192.168.1.33,10.0.0.32,TCP,1357,10.303,SYN,82103,1352
2024-02-08 11:05:34,192.168.3.21,10.0.0.8,ICMP,1073,24.166,SYN,22808,80734
2024-01-24 01:19:58,192.168.5.159,10.0.0.36,UDP,178,25.482,ACK,61623,14900
2024-01-11 12:01:35,192.168.0.92,10.0.0.40,TCP,170,7.848,RST,83521,8404
2024-01-12 02:15:29,192.168.2.57,10.0.0.11,TCP,1413,14.346,PSH,196785,40290
2024-01-30 16:09:33,192.168.3.21,10.0.0.16,ICMP,415,29.298,FIN,184155,24385
2024-01-19 15:36:05,192.168.0.219,10.0.0.31,TCP,252,24.021,FIN,67236,31014
2024-01-22 13:32:30,192.168.0.250,10.0.0.8,UDP,1324,29.164,SYN,67289,94641
2024-01-13 02:43:47,192.168.2.148,10.0.0.27,UDP,1138,18.145,SYN,32252,28642
2024-01-16 12:24:01,192.168.4.142,10.0.0.9,UDP,1177,,ACK,145301,89973
2024-02-09 14:41:54,192.168.5.214,10.0.0.45,TCP,1238,8.554,SYN,76547,37429
2024-02-02 12:53:44,192.168.1.42,10.0.0.22,UDP,285,7.359,ACK,111462,7464
2024-02-13 21:07:35,45.27.52.174,10.0.0.31,TCP,50961,0.369,SYN,1336930,19747
2024-01-26 07:22:23,192.168.0.64,10.0.0.9,UDP,608,19.745,SYN,46913,95114
2024-02-03 02:33:18,45.35.214.57,10.0.0.50,TCP,19388,0.064,ACK,3985825,90272
2024-01-18 16:09:27,192.168.4.243,10.0.0.16,TCP,1211,5.5,SYN,116462,18149
2024-01-27 14:15:12,192.168.2.253,10.0.0.28,TCP,1042,8.623,FIN,38195,99383
2024-01-16 22:31:32,192.168.4.17,10.0.0.25,UDP,362,21.016,SYN,157688,73837
2024-01-11 01:24:43,192.168.4.236,10.0.0.39,UDP,1259,25.174,FIN,35725,64405
2024-02-28 01:10:21,192.168.1.130,10.0.0.7,TCP,790,29.412,RST,113081,20206
2024-02-17 15:14:10,192.168.0.221,10.0.0.42,TCP,485,7.707,ACK,3331,39910
2024-01-24 02:49:58,192.168.3.102,10.0.0.16,UDP,217,22.4,SYN,25732,65709
2024-02-18 17:41:37,192.168.2.103,10.0.0.21,TCP,1135,20.434,FIN,171644,88469
2024-01-29 03:11:42,192.168.5.177,10.0.0.11,TCP,855,16.136,ACK,79718,78081
2024-01-10 04:17:54,192.168.2.62,10.0.0.12,TCP,587,27.542,RST,192965,48537
2024-02-04 14:08:35,192.168.5.144,10.0.0.15,UDP,901,16.443,PSH,155473,24433
2024-01-15 12:55:49,192.168.5.84,10.0.0.4,TCP,744,,SYN,81557,83345
2024-02-14 18:07:01,192.168.0.12,10.0.0.43,TCP,854,18.695,ACK,154789,56833
2024-01-21 03:58:18,192.168.1.42,10.0.0.1,UDP,552,10.361,RST,93238,57250
2024-02-21 14:03:39,45.64.16.8,10.0.0.28,UDP,32067,0.192,PSH,1131899,7118
2024-02-15 03:32:39,192.168.5.109,10.0.0.39,UDP,96,12.056,RST,122792,89222
2024-02-23 09:41:11,192.168.4.236,10.0.0.17,TCP,807,9.501,RST,195966,36546
2024-02-16 00:10:44,192.168.5.166,10.0.0.39,TCP,1363,22.234,SYN,78254,31322
2024-02-08 09:36:00,192.168.3.1,10.0.0.32,ICMP,63,0.97,PSH,21355,40836
2024-01-11 18:56:56,192.168.5.144,10.0.0.17,UDP,387,4.195,PSH,119537,21910
2024-01-23 01:06:16,192.168.0.221,10.0.0.31,UDP,1354,23.319,PSH,42524,63934
2024-02-24 03:58:55,192.168.1.139,10.0.0.45,ICMP,968,22.219,PSH,139859,52247
2024-01-17 02:10:27,192.168.4.243,10.0.0.27,UDP,720,12.034,FIN,52798,25388
2024-02-18 02:22:24,192.168.0.40,10.0.0.44,TCP,918,3.584,SYN,3801,95725
2024-02-01 03:47:09,192.168.1.168,10.0.0.44,UDP,1315,1.802,SYN,163536,97575
2024-01-09 11:58:56,192.168.2.148,10.0.0.22,TCP,1475,9.682,RST,108185,49482
2024-02-26 01:55:12,192.168.4.236,10.0.0.46,UDP,335,3.4,RST,3512,37588
2024-01-30 01:00:31,192.168.2.113,10.0.0.29,TCP,264,16.473,PSH,23694,94349
2024-01-12 02:25:53,192.168.1.64,10.0.0.44,TCP,339,29.129,SYN,54188,72892
2024-02-07 01:07:19,192.168.0.64,10.0.0.11,TCP,181,11.496,RST,108433,69712
2024-01-30 04:43:43,192.168.3.138,10.0.0.2,ICMP,1108,15.159,FIN,96403,69374
2024-01-21 04:43:08,192.168.4.76,10.0.0.41,TCP,156,20.225,ACK,42570,67684
2024-02-13 10:15:07,45.45.125.58,10.0.0.1,UDP,38208,0.281,PSH,511793,14692
2024-02-19 03:53:25,192.168.2.148,10.0.0.12,TCP,427,2.081,ACK,122976,43107
